Verified in DB,Database Product Name,Source,﻿Item ID,Department Name,Item Name,Size,Item Size,Base Price Palmers,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,84365524018977,005 PRODUCE,COTTON CANDY GRAPES,EA,16 oz,$7.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,Item ID,Department Name,Item Name,Size,Item Size,Base Price 1,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289000016,011 Beer,HEINEKEN 12P BOT,EA,144 FL OZ,21.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289000158,011 Beer,HEINEKEN LIGHT 6PK,EA,72 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289000620,011 Beer,HEI 0.0 CANS 6 PK,EA,67.2 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289000621,011 Beer,Heineken NA,EA,72 fl oz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289000654,011 Beer,Heineken NA 12pk can,EA,144 FL OZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289000666,011 Beer,Heineken Silver 12pk Bottle,EA,144 FL OZ,19.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289000667,011 Beer,Heineken Silver 12pk Can,EA,144 FL OZ,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289000703,011 Beer,Heineken 0.0 12pk bottles,EA,144 FL OZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,7289010016,011 Beer,AMS LIGHT 12OZ,EA,144 FL OZ,20.99,,,,,,,,,,,,,,,,,,,,
NOT TESTED,,,797059857289,011 Beer,Best Friends LITCOIN LAGER,EA,32,15.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095301,011 Beer,PACIFICO,EA,72 OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095315,011 Beer,PACIFICO 12pk,EA,144 OZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095605,011 Beer,CORONA 6P BT,EA,72 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095615,011 Beer,CORONA 12 PK,EA,144 FL OZ,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095621,011 Beer,Corona Light Cans 12pk,EA,144 FL OZ,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095625,011 Beer,CORONA LIGHT 6 PAK,EA,72 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095675,011 Beer,CORONA LIGHT 12PK BTL,EA,144 FL OZ,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095695,011 Beer,CORONA EXTRA 12PK CANS,EA,144 FL OZ,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095715,011 Beer,Modelo Especial 12pk Cans,EA,144 OZ,20.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8066095765,011 Beer,Modelo Especial,EA,72 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378311010,011 Beer,SIERRA HAZY LITTLE THING IPA,EA,72 OZ,13.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378322200,011 Beer,SIERRA NEV PALE ALE 12pk,EA,144 FL OZ,22.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378322822,011 Beer,Sierra Nevada Seasonal,EA,72 FL OZ,12.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378322863,011 Beer,Sierra Nevada Trail Pass NA IPA,EA,72 FL OZ,12.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378322866,011 Beer,Sierra Nevada Trail Pass Golden,EA,72 FL OZ,12.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378333100,011 Beer,SIE TORPEDO 72 OZ,EA,72 OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378337512,011 Beer,Sierra Nevada 12 Pk,EA,144 FL OZ,22.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378337521,011 Beer,SIERRA NEVADA ALE,EA,72 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378337550,011 Beer,SIE HAZY LTL THI CAN 19.2Z,EA,19.2 OZ,3.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378338102,011 Beer,SIE TORPEDO IPA CAN 12oz,EA,144 FL OZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8378367567,011 Beer,Trail Pass NONALC VARIETY PACK,EA,144 FL OZ,22.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8382012360,011 Beer,GUIN PUB DRAFT,EA,59.6 FL OZ,10.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8382012368,011 Beer,PUB DRAUGHT,EA,119.2 OZ,18.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8382012534,011 Beer,Guinness Non Alcoholic Draught,EA,59.6 fl oz,10.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8382012590,011 Beer,Guinness 0.0 Draught 8pk can,EA,119.2 FL OZ,18.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8382019926,011 Beer,Smithwicks Irish Red Ale,EA,59.6 fl oz,10.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769200105,011 Beer,SAM LAGER 12 PK,EA,144 fl oz,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769200109,011 Beer,Samuel Adams Seasonal,EA,144 FL OZ,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769201982,011 Beer,Samuel Adams Seasonal,EA,144 FL OZ,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769200195,011 Beer,Sam Adams Seasonal 12pk,EA,12 OZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769200358,011 Beer,Sam Adams Craft Variety,EA,144 fl OZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769201227,011 Beer,Truly Punch Variety,EA,144 fl oz,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769201904,011 Beer,Truly UNRULY variety 12pk,EA,144 FL OZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769210012,011 Beer,SAM ADM 6P B,EA,72 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8769230050,011 Beer,Samuel Adams Seasonal,EA,72 FL OZ,11.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,8992427891,011 Beer,Yuengling Amber Lager,EA,72 FL OZ,10.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,9150033,011 Beer,Whalers Drift Cuc-lime hard slzr,EA,72 FL OZ,12.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,9150130,011 Beer,Whalers Blueberry lemon Seltzer,EA,,11.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,18181818181818,011 Beer,Alvarium Sunstone Krystal Weisse,EA,64 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,18195400002,011 Beer,PERONI BEER,EA,72 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,18195400004,011 Beer,PERONI 12pk,EA,134.4 OZ,22.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,18195400102,011 Beer,Peroni 12pk Cans,EA,144 FL OZ,22.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,18195400107,011 Beer,Peroni NA 6pk,EA,64 fl oz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,18195400115,011 Beer,Peroni 6pk Can,EA,67.2 OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,4897083181070,011 Beer,Young Master Fleeting Clouds,EA,44.8 FL OZ,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,4934418617573,011 Beer,Hitachino Nest Red Rice Ale,EA,48 fl oz,20.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,4934418616521,011 Beer,Hitachino Nest Red Rice Ale,EA,48 fl oz,20.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,60367510177,011 Beer,Allagash White 16oz,EA,64 fl oz,15.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,60367510188,011 Beer,Allagash White Ale,EA,72 fz,15.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,60367510488,011 Beer,Allagash Tripel,EA,72 fl oz,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,60494784429,011 Beer,Mount Holly Green Stand IPA,EA,64 fl oz,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,60494784432,011 Beer,Mount Holly Sauna Snacks Pilsner,EA,64 FL OZ,19.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,60494784436,011 Beer,Mount Holly Hazy Golden Ale,EA,64 fl oz,17.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,60887016360,011 Beer,Captain Zig Good Night Beer,EA,64 Fz,13.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,61657622724,011 Beer,Schilling Beer Co. Alexandr Pilz,EA,64 FL OZ,15.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,62850495906,011 Beer,Gruvi Dry Secco Na,EA,37.2 Fz,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,62850495909,011 Beer,Gruvi Bubbly Rose NA,EA,37.2 Fz,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,62850495928,011 Beer,Gruvi Red Wine Blend Can,EA,33.6 fz,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,62850495933,011 Beer,Gruvi Red Sangria NA,EA,33.6 Fz,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598502598,011 Beer,WHITE CLAW LIME,EA,12 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598520025,011 Beer,White Claw Cherry,EA,12 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598520028,011 Beer,White Claw Grapefruit,EA,12 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598526066,011 Beer,White Claw Raspberry 6pk,EA,72 fl oz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598526087,011 Beer,White Claw Mange 6pk,EA,72 floz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598554890,011 Beer,WHITE CLAW HARD SELTZER 12PK,EA,144 OZ,21.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598580006,011 Beer,White Claw Variety 12pk,EA,144 fl oz,21.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598580026,011 Beer,White Claw Variety Pack 12 pk,EA,144 fl oz,21.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598580034,011 Beer,White Claw Watermelon Seltzer,EA,72 fl oz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598580036,011 Beer,White Claw Watermelon 12pk,EA,144 fl oz,21.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598580157,011 Beer,White Claw Peach,EA,72 fl oz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598580161,011 Beer,White Claw Blackberry,EA,72 fl oz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598580214,011 Beer,Whiteclaw Grapefruit 19.2 oz,EA,19.2 FL OZ,2.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63598580273,011 Beer,White Claw Hard Seltzer Grn Appl,EA,72 fz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63770400072,011 Beer,TROEGS TROEGENATOR,EA,72 OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,63770400506,011 Beer,Troegs Graffiti Highway,EA,72 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64286090005,011 Beer,FOUNDERS CENTENNIAL 15PK,EA,180 FL OZ,21.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64286090024,011 Beer,FOUNDER ALL DAY IPA,EA,180 FL OZ,21.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64421692509,011 Beer,Hafful Beacon IPA,EA,72 fl oz,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64499614010,011 Beer,Wolffer Estate Spring In a Bottl,EA,24.5 fl oz,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64499614044,011 Beer,Wolf Estate Blanc De Blancs,EA,25.4 Fz,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64856416995,011 Beer,Mount Holly Brewing Free Refill,EA,64 FL OZ,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64856416996,011 Beer,Mount Holly Camper Van,EA,64 fl oz,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64856416997,011 Beer,Mount Holly Match The Hatch,EA,64 FL OZ,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64856416998,011 Beer,Mount Holly MIXED GREENS,EA,64 fl oz,19.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,64856416999,011 Beer,Mount Holly Rotating Seasonal,EA,64 FL OZ,18.59,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,65530202646,011 Beer,Thomas Hooker Chocolate Stout,EA,64 fl oz,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,65530202671,011 Beer,Thomas Hooker Irish Red Ale,EA,64 FL OZ,11.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,65530202689,011 Beer,Thomas Hooker Blonde Ale,EA,64 FL OZ,11.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,65530202708,011 Beer,Thomas Hooker PGA CT Section Lag,EA,64 FL OZ,9.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,65638209976,011 Beer,Berlinetta Westphal Kolsch,EA,16 Fz,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,65858043985,011 Beer,Evil Twin What is Pumpkin Spice?,EA,64 FL OZ,15.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,65957678641,011 Beer,Berlinetta Oktoberfest Marzen,EA,64 FL OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66242507855,011 Beer,Jacks Abby House Lager 4pk,EA,64 fl oz,9.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66242508794,011 Beer,Jacks Abbey Blood Orange Wheat,EA,96 FL OZ,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66242509785,011 Beer,Jacks Abby House Lager 12pk,EA,144 FL OZ,19.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986581,011 Beer,Fat Orange Cat Kittens Summer,EA,64 FL OZ,9.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986586,011 Beer,Tox Brewing Summer Fugu,EA,64 FL OZ,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986589,011 Beer,Skygazer Summer Shandy,EA,64 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986643,011 Beer,Skygazer WaterColors Fruit Punch,EA,64 FL OZ,15.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986644,011 Beer,FOC Free Kittens NA Brew,EA,48 FL OZ,7.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986645,011 Beer,FoC Pumpkin Spice Latte,EA,64 FL OZ,15.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986647,011 Beer,FoC Pumpkin Patch Kittens IPA,EA,64 FL OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986657,011 Beer,Evil Twin Our Most Popular Ipa,EA,64 FL OZ,11.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986679,011 Beer,Timber Ales Measured Chaos Stout,EA,64 FL OZ,23.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986685,011 Beer,Eredita Just Be Helles Lager,EA,64 FL OZ,12.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986697,011 Beer,FOC Crispy Cat Lager,EA,64 FL OZ,9.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986704,011 Beer,Fat Orange Cat Skipping My First,EA,64 FL OZ,12.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986714,011 Beer,Evil Twin Silent Night in NYC,EA,64 FL OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986734,011 Beer,Skygazer Pink Lemonade Shandy,EA,64 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986742,011 Beer,Skygazer Brambleberry Sour,EA,64 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986753,011 Beer,FoC Super YH Teenage Kittens,EA,64 FL OZ,15.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986764,011 Beer,FOC BABY KITTENS - STRATA! IPA,EA,64 FL OZ,11.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986779,011 Beer,Fat Orange Cat CHONKY,EA,64 FL OZ,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986791,011 Beer,Fat Orange Cat Last Cat Standing,EA,64 FL OZ,19.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986796,011 Beer,"FoC Roll Me One of Those, Cowboy",EA,64 FL OZ,20.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986806,011 Beer,FOC Dia De Los Gatos IPA,EA,64 FL OZ,15.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986807,011 Beer,FoC Cat-O-Lantern Imperial Brown,EA,64 FL OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986812,011 Beer,Skygazer Pumpkin Pie Creamee,EA,64 FL OZ,18.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986815,011 Beer,Little House Chocolate Bunnies,EA,64 FL OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986844,011 Beer,Homebrewers Series Vienna,EA,64 FL OZ,11.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986861,011 Beer,Abomination Ghoulade Hd Lemonade,EA,64 FL OZ,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986865,011 Beer,Abomination Wandering Freedom,EA,64 FL OZ,17.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986866,011 Beer,FoC Claws Mosaic Pale Ale,EA,64 FL Oz,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66389986873,011 Beer,Timber Ales Sips On The Bridge,EA,,15.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66918503218,011 Beer,Evil Twin Bow to your Sensei,EA,64 FL OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,66918516549,011 Beer,Evil Twin Dictator Marlon Quad,EA,64 FL OZ,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,67082211612,011 Beer,WHALES TALE 12PK CAN,EA,144 OZ,22.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,67171625912,011 Beer,Kettlehead BC Dreamstate,EA,64 FL OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,67171625922,011 Beer,Kettlehead Brewing Pulpy IPA,EA,64 FL OZ,15.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68024399457,011 Beer,Greater Good Pulp Daddy IPA,EA,64 FL OZ,18.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68973336419,011 Beer,All Cats Are Gray in the Dark,EA,64 FL OZ,15.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68973336442,011 Beer,Fat Orange Cat Baby Kittens,EA,64 FL OZ,10.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68973336523,011 Beer,Timber Ales Insomniac's Daydream,EA,64 FL OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68973336549,011 Beer,Abomination Intergalactic Love,EA,16OZ,17.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68973336561,011 Beer,Abomination Everyday Fog,EA,16OZ,13.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68973336592,011 Beer,Abomination Toxic Earth,EA,64 FL OZ,17.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68973336603,011 Beer,Abomination The Harvester sour,EA,64 FL OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,68973336723,011 Beer,Tox Brewing Fugu,EA,64 fl oz,11.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,69183542023,011 Beer,Captain Zig Goosecake,EA,64 fl oz,13.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,69983839984,011 Beer,CREAM PUFF WEST CST IPA,EA,48 FL OZ,19.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,69983839985,011 Beer,Mount Holly Happy Times WCIPA,EA,64 FL OZ,19.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,70157526536,011 Beer,Velvet Llama Espresso Martini,EA,33.6 fl oz,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,70157526740,011 Beer,Velvet Llama Moscow Mule,EA,33.6 fl oz,4.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,70157526742,011 Beer,Velvet Llama Spicy Margarita,EA,8.4 fl oz,5.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,70367021215,011 Beer,Schilling Especial Lager,EA,64 FL OZ,17.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,70413796600,011 Beer,Brix City Set Break NE IPA,EA,,17.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,70426028085,011 Beer,Berlinetta Gold Coast Lager,EA,64 fl oz,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,70510527680,011 Beer,Maine Beer Company Peeper,EA,16.9 FL OZ,7.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,70510532166,011 Beer,Maine Beer Company Lunch,EA,16.9 OZ,8.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,71158356860,011 Beer,Frost Beer Works Little Lush Ipa,EA,64 fl oz,17.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,71158356867,011 Beer,Frost Beer Works Starchild,EA,64 OZ,16.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,71158356874,011 Beer,FRO LUSHSICLE DIPA 64 OZ,EA,64 FL OZ,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,71158356878,011 Beer,Frost Heavy Imperial Stout,EA,64 FL OZ,18.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,71158356884,011 Beer,Frost Beer Works Research Series,EA,64 OZ,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,71158356886,011 Beer,Frost Plush DIPA,EA,64 fl oz,18.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,71158356887,011 Beer,Frost Lush DDIPA,EA,64 OZ,19.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,71375749270,011 Beer,Thomas Hooker No Filter Ipa,EA,64 FL oz,13.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72052494697,011 Beer,Maine Beer Co Little Whaleboat,EA,16.9 fl oz,7.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72167860167,011 Beer,Mount Holly Green Mountain IPA,EA,64 fl oz,19.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72383000009,011 Beer,LAGUNTIAS IPA 6PK,EA,72 FL OZ,12.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72383000020,011 Beer,LAGUNITAS LIL SUMPIN,EA,72 FL OZ,12.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72383000025,011 Beer,Lagunitas Limited Release,EA,72 FL OZ,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72383010009,011 Beer,LAGUNITAS IPA 12pk,EA,144 OZ,20.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72383014512,011 Beer,LAG MIXED VARIETY PACK 12CT,EA,144 FL OZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72383021212,011 Beer,Lagunitas Ipa,EA,144 fz,20.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,72666588249,011 Beer,Schilling Konstantin Oktoberfest,EA,64 FL OZ,18.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,73238892893,011 Beer,Captain Zig Sound Summer Ale,EA,64 FL OZ,13.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,73238896925,011 Beer,Caption Zig Sidekick Pilsner,EA,64 Fz,13.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,73692011439,011 Beer,Goose Island IPA 4pk,EA,64 FL OZ,7.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,73692011651,011 Beer,Goose Island Ipa 15pk,EA,180 fl oz,14.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,75283089262,011 Beer,Foley Brothers Fair Maiden IPA,EA,64 fl oz,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,75283089272,011 Beer,Foley Long Beard Stout,EA,64 fl oz,21.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,75283089282,011 Beer,Foley Brothers Big Bang,EA,64 FZ,20.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,75283094686,011 Beer,Beerd Stunner For The Win,EA,64 FL OZ,19.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,75283094826,011 Beer,BeerdxSixpoint Stay Toasty Stout,EA,64 FL OZ,21.99,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,75283094916,011 Beer,Beer'd Brewing Kittens & Canoes,EA,64 FL OZ,17.49,,,,,,,,,,,,,,,,,,,,
NO,Invalid UPC format,,75452701021,011 Beer,NEW VOODOO IMPERIAL IPA 19.2OZ,EA,19.2 OZ,3.99,,,,,,,,,,,,,,,,,,,,
